"property","title","description"
"dcmRetrieveTaskFetchSize","पुनःप्राप्ति कार्य प्राप्ति का माप","प्रसंस्करण के लिए तैयार पुनःप्राप्ति कार्यों का डेटाबेस से प्राप्ति के नतीजों के सेट की सीमा ।"
"dcmRetrieveTaskWarningOnNoMatch","पुनःप्राप्ति कार्य मिलान नहीं पे चेतावनी","यदि C-MOVE SCP से कोई भी अनुरोधित दृष्टांतों के न मिलने पे, पुनःप्राप्ति कार्यों के नतीजों की स्थिति को चेतावनी 'WARNING' के तौर पे सेट करने का संकेत करता है । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmRetrieveTaskWarningOnWarnings","पुनःप्राप्ति कार्य चेतावनियों पे चेतावनी","यदि सारे दृष्टांतों की पुनःप्राप्ति सफल होने पर भी चेतावनी उप-क्रियाएँ है, तो भी पुनःप्राप्ति कार्यों के नतीजों की स्थिति को चेतावनी 'WARNING' के तौर पे सेट करने का संकेत करता है । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmPurgeStoragePollingInterval","स्टोरेज पे परिष्करण पोलिंग अंतराल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में दृष्टांतों को मिटाने का पोलिंग अंतराल ।"
"dcmPurgeStorageFetchSize","स्टोरेज पे परिष्करण प्राप्ति का माप","एक कार्य में दृष्टांतों को मिटाने की अधिकतम संख्या ।"
"dcmFailedToDeletePollingInterval","मिटाने में असफल पोलिंग अंतराल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में विलोपन असफलताओं को हल करने का पोलिंग अंतराल ।"
"dcmFailedToDeleteFetchSize","मिटाने में असफल प्राप्ति का माप","एक डेटाबेस क्वेरी में प्राप्त हुए विलोपन असफलताओं को हल करने के लोकेशन रेकॉर्ड्स की अधिकतम संख्या ।"
"dcmDeleteStudyBatchSize","स्टडीज को मिटाने के समूह का माप","यदि स्टोरेज सिस्टम का उपयोगी जगह कॉन्फ़िगर्ड उपयोगी जगह से कम हो जाए, तो फिरसे उपयोगी जगह जांचने के पहले, स्टोरेज सिस्टम से स्टडीज को मिटाने की संख्या ।"
"dcmDeleteStudyChunkSize","स्टडीज को मिटाने के खण्ड का माप","एक डेटाबेस ट्रांसेक्शन में स्टडीज के स्थायी विलोपन की संख्या ।"
"dcmDeletePatientOnDeleteLastStudy","आखरी स्टडी को मिटाने पर मरीज़ के रेकॉर्ड को मिटाए","आखरी स्टडी को मिटाने पर मरीज़ के रेकॉर्ड को मिटाने को निर्दिष्ट करता है ।"
"dcmDeleteRejectedPollingInterval","अस्वीकृत दृष्टांतों को मिटाने का पोलिंग अंतराल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में अस्वीकृत दृष्टांतों को मिटाने का पोलिंग अंतराल ।"
"dcmDeleteRejectedFetchSize","अस्वीकृत दृष्टांतों को मिटाने के प्राप्ति का माप","एक डेटाबेस ट्रांसेक्शन में अस्वीकृत दृष्टांतों को मिटाने की अधिकतम संख्या ।"
"dcmMaxAccessTimeStaleness","एक्सेस समय का अधिकतम पुरानापन","रेकॉर्ड किए हुए स्टडी के एक्सेस समय का ISO-8601 कालावधि प्रारूप PnDTnHnMnS में अधिकतम पुरानापन । यदि निर्दिष्ट नहीं किया है, तो एक्सेस समय का अपडेट असक्षम होगा ।"
"dcmAECacheStaleTimeout","AE कैश पुरानापन समयपाल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में कैश किए हुए AE के पुरानेपन का अधिकतम समय । यदि कॉन्फ़िगर न किया हो तो, कैश किए हुए AE के रेकॉर्ड्स को LDAP से फिरसे नहीं लाया जाएगा ।"
"dcmLeadingCFindSCPQueryCacheStaleTimeout","प्रमुख C-Find SCP से प्राप्ति कैश पुरानापन समयपाल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में प्रमुख C-Find SCP से प्राप्त किए गए मरीज़ के रेकॉर्ड और स्टडी के गुणों के पुरानेपन का अधिकतम समयपाल । यदि कॉन्फ़िगर न किया हो तो, सिर्फ कैश के अधिकतम माप की सीमा पहुंचने पे स्टडी के कैश किए हुए गुणों को निकाला जाएगा ।"
"dcmLeadingCFindSCPQueryCacheSize","प्रमुख C-Find SCP से प्राप्ति कैश का माप","प्रमुख C-Find SCP से प्राप्त किए गए मरीज़ के रेकॉर्ड और स्टडी के गुणों की अधिकतम संख्या ।"
"dcmAuditSpoolDirectory","ऑडिट स्पूल निर्देशिका","ऑडिट सेवा स्पूल निर्देशिका का पथ ।"
"dcmAuditPollingInterval","ऑडिट पोलिंग अंतराल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में ऑडिट संदेशों को इकठ्ठा करने का पोलिंग अंतराल । यदि निर्दिष्ट नहीं किया है, तो ऑडिट संदेशों का एकत्रीकरण असक्षम होगा ।"
"dcmAuditAggregateDuration","ऑडिट संदेशों का एकत्रीकरण की कालावधि","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में ऑडिट संदेशों का एकत्रीकरण की कालावधि । यदि निर्दिष्ट नहीं किया है, तो ऑडिट संदेशों का एकत्रीकरण असक्षम होगा ।"
"dcmAuditUnknownStudyInstanceUID","ऑडिट अनजान स्टडी दृष्टांत UID","यदि स्टडी दृष्टांत UID के मूल्य की जानकारी अनजान है, तो ऑडिट संदेश में भेजे गए स्टडी दृष्टांत UID का मूल्य ।"
"dcmAuditUnknownPatientID","ऑडिट अनजान मरीज़ की ID","यदि मरीज़ की ID के मूल्य की जानकारी अनजान है, तो ऑडिट संदेश में भेजे गए मरीज़ की ID का मूल्य ।"
"dcmAudit2JsonFhirTemplateURI","ऑडिट से json+fhir फर्मा URI","ऑडिट संदेश को FHIR JSON संसाधन ऑडिट घटना में ट्रांसकोड करने के स्टाइलशीट के URI को निर्दिष्ट करता है ।"
"dcmAudit2XmlFhirTemplateURI","ऑडिट से xml+fhir फर्मा URI","नऑडिट संदेश को FHIR XML संसाधन ऑडिट घटना में ट्रांसकोड करने के स्टाइलशीट के URI को निर्दिष्ट करता है ।"
"dcmAuditSoftwareConfigurationVerbose","ऑडिट सॉफ्टवेयर विन्यास शब्दाडंबरपूर्ण","LDAP में चाइल्ड ऑब्जेक्ट्स और निर्माण किए हुए ऑब्जेक्ट्स के गुणों को सॉफ्टवेयर विन्यास ऑडिट संदेश में समावेश करने को निर्दिष्ट करता है ।"
"dcmAuditAssigningAuthorityOfPatientID","मरीज़़ की ID का जारीकर्ता के लिए ऑडिट","प्राप्त हुए HL7 संदेश में मरीज़़ की ID का जारीकर्ता का मूल्य जो PID-3 में पहचानकर्ताओं की सूची में योग्य मरीज़़ पहचानकर्ता को खोजने के लिए इस्तमाल किया जाएगा । इस योग्य मरीज़ को ऑडिट संदेशों में इस्तमाल किया जाएगा । यदि अनुपस्थित हो तो, PID-3 में से पहला योग्य मरीज़़ की ID का जारीकर्ता इस्तमाल किया जाएगा । यदि उपस्थित है लेकिन सूचि में किसी भी योग्य मरीज़़ की ID का जारीकर्ता के साथ मेल नहीं मिलता हो तो, आर्काइव सर्वर लॉग में यह सूचित किया जाएगा और डिफ़ॉल्ट तौर पे PID-3 में से पहला योग्य मरीज़़ की ID का जारीकर्ता इस्तमाल किया जाएगा । प्रारूप: <मरीज़़ की ID का जारीकर्ता> [& <यूनिवर्सल एंटिटी ID> & <यूनिवर्सल एंटिटी ID प्रकार>] ।"
"dcmShowPatientInfoInSystemLog","मरीज़ की ID सिस्टम लॉग में दिखाए","निर्दिष्ट करता है की मरीज़ की ID को साधारण टेक्स्ट रूप से या हैश किए हुए रूप में सिस्टम लॉग्स में दिखाया जाएगा ।"
"dcmShowPatientInfoInAuditLog","मरीज़ की ID ऑडिट लॉग में दिखाए","निर्दिष्ट करता है की मरीज़ की ID को साधारण टेक्स्ट रूप से या हैश किए हुए रूप में भेजे गए ऑडिट संदेशों में दिखाया जाएगा ।"
"dcmStowSpoolDirectory","STOW-RS स्पूल निर्देशिका","STOW-RS सेवा द्वारा अधिकांश डेटा अनुरोध संदेशों को और XML या JSON मेटाडेटा के अधिकांश डेटा स्पूल किए गए निर्देशिका का पथ ।"
"hl7ORUAction","HL7 ORU क्रिया","HL7 ORU^R01 संदेश के प्राप्त होने पे की गई क्रिया को निर्दिष्ट करता है : IMPORT_REPORT (= प्राप्त हुए HL7 ORU^R01 को DICOM SR (DICOM SR) में ट्रांसकोड करें), MWL_COMPLETED (= मिलान MWL आइटम्स के स्थिति को 'पूर्ण' के रूप में सेट करें) । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PatientUpdateTemplateURI","HL7 मरीज़ के रेकॉर्ड की अपडेट सेवा फर्मा URI","HL7 संस्करण २ मरीज़ के रेकॉर्ड की अपडेट सेवा से इस्तमाल की गई स्टाइलशीट URI को निर्दिष्ट करता है । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7ImportReportTemplateURI","HL7 आयातित रिपोर्ट फर्मा URI","प्राप्त हुए HL7 ORU^R01 को DICOM SR (DICOM SR) में ट्रांसकोड करनेवाले स्टाइलशीट URI को निर्दिष्ट करता है । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7ImportReportTemplateParam","HL7 आयातित रिपोर्ट फर्मा मापदण्ड","HL7 आयातित रिपोर्ट फर्मा URI से निर्दिष्ट स्टाइलशीट को भेजे गए XSLT मापदण्ड. प्रारूप: {नाम}={मूल्य} । उदाहरण के तौर पे : 'langCodeValue=et', 'langCodingSchemeDesignator=RFC5646', 'langCodeMeaning=Estonian' । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7ScheduleProcedureTemplateURI","HL7 अनुसूचित प्रक्रिया फर्मा URI","प्राप्त हुए HL7 ORM^O01, OMI^O23, OMG^O19 को DICOM MWL आइटम्स में ट्रांसकोड करनेवाले स्टाइलशीट URI को निर्दिष्ट करता है । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7OutgoingPatientUpdateTemplateURI","भेजे गए मरीज़ के रेकॉर्ड के HL7 अपडेट फर्मा का URI","DICOM दृष्टांत के मरीज़ रेकॉर्ड के स्तर के गुणों को HL7 ADT संदेशों में ट्रांसकोड करनेवाले स्टाइलशीट के URI को निर्दिष्ट करता है ।"
"hl7ScheduledProtocolCodeInOrder","HL7 ऑर्डर में अनुसूचित प्रक्रिया कोड","प्राप्त हुए HL7 ऑर्डर संदेश में पाए गए अनुसूचित प्रक्रिया कोड के पथ को निर्दिष्ट करता है । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7ScheduledStationAETInOrder","HL7 ऑर्डर में अनुसूचित स्टेशन AET","प्राप्त हुए HL7 ऑर्डर संदेश में पाए गए अनुसूचित स्टेशन AE के नाम के पथ को निर्दिष्ट करता है । HL7 संस्करण २.५.१ (जिसमे IPC सेगमेंट होता है) के लिए कॉन्फ़िगर ना करें । यदि कॉन्फ़िगर न किया हो या कॉन्फ़िगर की गई फील्ड का मूल्य अनुपस्थित हो तो, अनुसूचित स्टेशन AE के नाम को कॉन्फ़िगर किए गए नियमों के अनुसार चुना जाएगा । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7LogFilePattern","HL7 लॉग फाइल पैटर्न","HL7 संदेशों का पथ जो उसी तरह सहेजे जाएंगे जिस तरह प्राप्त हुए थे । यदि कॉन्फ़िगर न हो तो, लॉगिंग नहीं की जाएगी । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।उदहारण के तौर पे : ${jboss.server.data.dir}/hl7/${date,yyyy/MM/dd}/${SerialNo}-${MSH-9}.hl7 ।"
"hl7ErrorLogFilePattern","HL7 त्रुटि लॉग फाइल पैटर्न","HL7 संदेशों का पथ जो उसी तरह सहेजे जाएंगे जिस तरह प्राप्त हुए थे, यदि HL7 संदेशों की प्रक्रिया असफल हुई हो । यदि कॉन्फ़िगर न हो तो, लॉगिंग नहीं की जाएगी । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है । उदाहरण के तौर पे : ${jboss.server.data.dir}/hl7-error/${date,yyyy/MM/dd}/${SerialNo}-${MSH-9}.hl7 ।"
"hl7NoPatientCreateMessageType","HL7 संदेश प्रकार - मरीज़ के रेकॉर्ड को निर्माण न करें","HL7 संदेशों का संदेश प्रकार (संदेश प्रकार^ट्रिगर घटना) जिनपे सिर्फ तभी प्रक्रिया होगी यदि डेटाबेस में पहले से मरीज़ का रेकॉर्ड है, जिन मरीज़ों के ID उन मरीज़ों के ID जो HL7 संदेश के PID या एम्आरजी (MRG) सेगमेंट से मेल खाते है ।इस तरह निर्दिष्ट HL7 संदेशों के प्रकारों के लिए कोई नया मरीज का रेकॉर्ड नहीं निर्माण किया जाएगा । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"hl7PatientArrivalMessageType","HL7 मरीज़ आगमन संदेश प्रकार","मरीज़ के रेकॉर्ड से संबंधित अनुसूचित प्रक्रिया स्टेप्स के स्थिति को अनुसूचित (SCHEDULED) से आगमन (ARRIVED) में बदलाव सक्रीय करनेवाले HL7 संदेश का प्रकार । यदि कॉन्फ़िगर नहीं किया है, तो अनुसूचित प्रक्रिया स्टेप्स की स्थिति HL7 ADT संदेशों से प्रभावित नहीं होगी । किसी आर्काइव HL7 अनुप्रयोग पे कॉन्फ़िगर किए गए मूल्य से अधिलेखित किया जा सकता है ।"
"dcmUnzipVendorDataToURI","वेंडर डेटा को URI में अनज़िप करें","डिवाइस वेंडर डेटा गुण के मूल्य के ZIP स्ट्रीम को निकालने के निर्देशिका के URI को निर्दिष्ट करता है ।"
"dcmPurgeQueueMessagePollingInterval","कतार में संदेशों के परिष्करण का पोलिंग अंतराल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में कतार के संदेशों को परिष्करण करने का पोलिंग अंतराल । यदि कॉन्फ़िगर न किया हो तो, कोई विलोपन नहीं होगा ।"
"dcmWadoSpoolDirectory","WADO-RS स्पूल निर्देशिका","असम्पीड़ित फ्रेम्स को इकठ्ठा करने के WADO-RS स्पूल निर्देशिका का पथ ।"
"dcmRejectExpiredStudiesPollingInterval","समाप्त स्टडीज अस्वीकृती पोलिंग अंतराल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में समाप्त हुए स्टडीज और सीरीज को अस्वीकृत करने का पोलिंग अंतराल । यदि कॉन्फ़िगर न किया हो तो, समाप्त हुए स्टडीज और सीरीज अपनेआप अस्वीकृत नहीं होंगे ।"
"dcmRejectExpiredStudiesSchedule","समाप्त स्टडीज अस्वीकृती अनुसूची","समाप्त हुए स्टडीज को निर्दिष्ट समय अनुसूची में अस्वीकृत करने को सीमित करता है, इस प्रारूप में 'hour=[0-23] dayOfWeek=[0-6]' (0=रविवार) ।"
"dcmRejectExpiredStudiesFetchSize","समाप्त स्टडीज अस्वीकृती प्राप्ति का माप","एक डेटाबेस क्वेरी में प्राप्त हुए समाप्त स्टडीज के रेकॉर्ड्स की अधिकतम संख्या; यदि कॉन्फ़िगर न किया हो तो, समाप्त हुए स्टडीज अपनेआप अस्वीकृत नहीं होंगे ।"
"dcmRejectExpiredSeriesFetchSize","समाप्त सीरीज अस्वीकृती प्राप्ति का माप","एक डेटाबेस क्वेरी में प्राप्त हुए समाप्त सीरीज के रेकॉर्ड्स की अधिकतम संख्या; यदि कॉन्फ़िगर न किया हो तो, समाप्त हुए सीरीज अपनेआप अस्वीकृत नहीं होंगे ।"
"dcmRejectExpiredStudiesAETitle","समाप्त स्टडीज अस्वीकृती AE का नाम","स्थानीय अनुप्रयोग तत्व AE का नाम जो समाप्त हुए स्टडीज और सीरीज को अपनेआप अस्वीकृत करने की प्रक्रिया करता है । यदि कॉन्फ़िगर न किया हो तो, समाप्त हुए स्टडीज और सीरीज अपनेआप अस्वीकृत नहीं होंगे ।"
"dcmStorePermissionServiceURL","संचय अनुमति सेवा का URL","संचय अनुमति सेवा का URL जिसे किसी भी AE द्वारा प्राप्त हुए स्टडी के पहले दृष्टांत के प्राप्ति पे बुलाया जाएगा । {<dicomTag>} को दृष्टांत के गुण के मूल्य से बदला जाएगा । उदाहरण के तौर पे : http(s)://<store-permission-service-provider-host>:<store-permission-service-provider-port>/storage-permission/study/{0020000D}?patientId={00100020}&patientIdIssuer={00100021}&studyDescription={00081030,urlencoded} । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorePermissionServiceResponse","संचय अनुमति सेवा प्रतिक्रिया","किसी भी AE द्वारा प्राप्त हुए स्टडी के पहले दृष्टांत के प्राप्ति पे संचय अनुमति सेवा प्रतिक्रिया के बराबर करें । {<dicomTag>} को दृष्टांत के गुण के मूल्य से बदला जाएगा ।सिर्फ प्रभावशाली, यदि कोई ‘संचय अनुमति सेवा का URL‘ कॉन्फ़िगर्ड नहीं है । उदाहरण के तौर पे : patientID={00100020},patientName={00100010},errorCode=0110H,errorComment=errorMessage । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorePermissionServiceResponsePattern","संचय अनुमति सेवा प्रतिक्रिया पैटर्न","संचय अनुमति सेवा के प्रतिक्रियाओं पे लागू रेगुलर एक्सप्रेशन जो स्टोरज पे समझौते का तय करता है । उदाहरण के तौर पे : ""validation""\s*:\s*""true"" या '(?<=patientName=)[^null].*?(?=,)' । यदि कॉन्फ़िगर न किया हो तो, हर सफल प्रतिक्रिया को स्टोरेज पे समझौते के तौर पे माना जाएगा । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorePermissionServiceErrorCommentPattern","संचय अनुमति सेवा त्रुटि टिप्पणि पैटर्न","संचय अनुमति सेवा के प्रतिक्रियाओं से त्रुटि टिप्पणि को निकालने के लिए लागू रेगुलर एक्सप्रेशन । उदाहरण के तौर पे : ""errorcomment""\s*:\s*""(.*)"" । यदि कॉन्फ़िगर न किया हो तो, ""Storage denied."" को त्रुटि टिप्पणि के तौर पे इस्तमाल किया जाएगा । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorePermissionServiceErrorCodePattern","संचय अनुमति सेवा त्रुटि कोड पैटर्न","संचय अनुमति सेवा के प्रतिक्रियाओं से त्रुटि कोड को हेक्साडेसीमल में निकालने के लिए लागू रेगुलर एक्सप्रेशन । उदाहरण के तौर पे : ""errorcode""\s*:\s*""(\p{XDigit}{4})"" । यदि कॉन्फ़िगर न किया हो तो, 0124H (अधिकृत नहीं) को त्रुटि कोड के तौर पे इस्तमाल किया जाएगा । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorePermissionServiceExpirationDatePattern","संचय अनुमति सेवा समाप्ति तारीख पैटर्न","संचय अनुमति सेवा के प्रतिक्रियाओं से प्राथमिक स्टडी समाप्ति तारीख को निकालने के लिए लागू रेगुलर एक्सप्रेशन । उदाहरण के तौर पे : ""expirationdate""\s*:\s*""([0-9]{8})"" । यदि कॉन्फ़िगर न किया हो तो, स्थानीय कॉन्फ़िगर्ड स्टडी धारण नीतियाँ लागू होंगे । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmStorePermissionCacheStaleTimeout","संचय अनुमति कैश पुरानापन समयपाल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में संचय अनुमति सेवा से कैश किए हुए प्रतिक्रियाओं के पुरानापन का अधिकतम समयपाल । यदि कॉन्फ़िगर न किया हो तो, सिर्फ अधिकतम कैश सीमा पार होने पे कैश किए हुए प्रतिक्रियाओं को निकाला जाएगा ।"
"dcmStorePermissionCacheSize","संचय अनुमति कैश सीमा","संचय अनुमति सेवा से कैश किए हुए प्रतिक्रियाओं की सीमा ।"
"dcmMergedMWLCacheStaleTimeout","विलीन संविलीन किए MWL कैश पुरानापन समयपाल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में मिलान DICOM MWL आइटम्स के अनुरोध गुणों के निष्कर्षण का अधिकतम पुरानापन । यदि कॉन्फ़िगर न किया हो तो, सिर्फ अधिकतम कैश सीमा पार होने पे कैश किए हुए अनुरोध गुणों को निकाला जाएगा ।"
"dcmMergedMWLCacheSize","विलीन संविलीन किए MWL कैश सीमा","मिलान DICOM एम्.डब्ल्यूएल. आइटम्स से कैश किए हुए अनुरोध गुणों के निष्कर्षण की अधिकतम संख्या ।"
"dcmStoreUpdateDBMaxRetries","संचय अपडेट डेटाबेस पुनःपरीक्षण की अधिकतम संख्या","संचय पे डेटाबेस को अपडेट करने के पुनःपरीक्षण की अधिकतम संख्या ।"
"dcmStoreUpdateDBMinRetryDelay","न्यूतनम संचय अपडेट डेटाबेस पुनःपरीक्षण विलम्ब","मिलीसेकण्डों में संचय पे डेटाबेस को अपडेट करने के पुनःपरीक्षण का न्यूतनम विलम्व ।"
"dcmStoreUpdateDBMaxRetryDelay","अधिकतम संचय अपडेट डेटाबेस पुनःपरीक्षण विलम्ब","मिलीसेकण्डों में संचय पे डेटाबेस को अपडेट करने के पुनःपरीक्षण का अधिकतम विलम्व ।"
"dcmAllowRejectionForDataRetentionPolicyExpired","डेटा धारण नीति समाप्ति पे अस्वीकृति की अनुमति दे","डेटा धारण नीति समाप्ति पे अस्वीकृति की अनुमति दे । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmAllowDeleteStudyPermanently","स्टडी को पूरी तरह मिटाने की अनुमति दे","स्टडी को पूरी तरह मिटाने की अनुमति दे । REJECTED = सिर्फ पहले से अस्वीकृत किए हुए स्टडीज । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmAllowDeletePatient","मरीज़ के रेकॉर्ड को मिटाने की अनुमति दे","मरीज़ के रेकॉर्ड को पूरी तरह मिटाने की अनुमति दे । WITHOUT_STUDIES (= बिना स्टडीज के) ।"
"dcmPurgeStgCmtCompletedDelay","संपूर्ण स्टोरेज प्रतिबद्धता परिष्करण विलम्ब","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में विलम्ब जिसके बाद संपूर्ण स्टोरेज प्रतिबद्धता अनुरोधों के प्रतिक्रियाओं का परिष्करण होगा । यदि कॉन्फ़िगर न किया हो तो, कोई परिष्करण नहीं होगा ।"
"dcmPurgeStgCmtPollingInterval","स्टोरेज प्रतिबद्धता परिष्करण पोलिंग अंतराल","ISO-8601 कालावधि प्रारूप PnDTnHnMnS में स्टोरेज प्रतिबद्धता के प्रतिक्रियाओं का पोलिंग अंतराल । यदि कॉन्फ़िगर न किया हो तो, कोई परिष्करण नहीं होगा ।"
"dcmDefaultCharacterSet","डिफ़ॉल्ट कॅरक्टर सेट","किसी भी AE द्वारा पाए गए C-Store अनुरोधों के डेटा सेट्स और अनिर्णीत C-FIND प्रतिक्रियाएँ, जो विशिष्ट कॅरक्टर सेट (०००८,०००५) गुण के मूल्य के बिना हो, उनमें जोड़े गए विशिष्ट कॅरक्टर सेट (०००८,०००५) गुण का मूल्य । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmCharsetNameMapping","DICOM कॅरक्टर सेट नाम का मानचित्रण","DICOM विशिष्ट कॅरक्टर सेट (०००८,०००५) के मूल्य का मानचित्रण नामिक कॅरक्टर सेट, इस प्रारूप : <मूल्य>=<कॅरक्टर सेट का नाम> में अनुकूलित करें । उदाहरण के तौर पे : ""ISO_IR 100=windows-1252"" ।"
"hl7CharsetNameMapping","HL7 कॅरक्टर सेट नाम का मानचित्रण","HL7 के MSH-18 के मूल्य का मानचित्रण को नामिक कॅरक्टर सेट, इस प्रारूप में : <मूल्य>=<कॅरक्टर सेट का नाम> जोड़े । उदाहरण के तौर पे : ""Windows-1252=windows-1252"" । आम तौर पर, ऐसे कॅरक्टर सेट्स के प्राप्त हुए HL7 संदेशों का इस्तमाल करने के लिए, आर्काइव HL7 अनुप्रयोग के 'HL7 DICOM कॅरक्टर सेट' को भी निर्दिस्ट करें ।"
"dcmUPSWorklistLabel","UPS कार्यसूची लेबल","किसी भी AE द्वारा निर्माण किए गए UPS में कार्यसूची लेबल (००७४,१२०२) का मूल्य, यदि UPS Push SCU या UPS-RS सेवा का उपभोक्ता इस गुण का मूल्य नहीं देता है । यदि कॉन्फ़िगर न किया हो तो, बुलाए गए AE के नाम का इस्तमाल किया जाएगा । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmUPSEventSCU","UPS घटना SCU","UPS घटना SOP वर्ग SCU AE का नाम, जिसपे UPS घटना रिपोर्ट्स को स्वतंत्र रूप से भेजे जाएंगे - यदि सदस्य्ता N-ACTION DIMSE सेवा या UPS-RS सेवा द्वारा निर्माण हुआ हो । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmUPSEventSCUKeepAlive","UPS घटना SCU ज़िंदा रखे","UPS घटना SCU को ज़िंदा रखने का मिलीसेकण्डों में समयपाल । यदि कॉन्फ़िगर न किया हो तो, एक UPS घटना SCU पे विविध UPS घटना रिपोर्ट्स को भेजने के लिए संपर्कों का फिरसे इस्तमाल नहीं किया जाएगा । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmUPSEventWebSocketQueueSize","UPS घटना वेब सॉकेट कतार का माप","जिस घटना के समय, यदि ग्राहक के लिए कोई खुला वेब सॉकेट कनेक्शन नहीं है, तो उसके सब्सक्राइबर AET द्वारा पहचाने जाने वाले विशेष वेब क्लाइंट को भेजी जाने वाली UPS घटनाओं को कतार में डालने को दर्शाता है । प्रारूप : <aet>=<size> ।"
"dcmRetrieveAET","पुनःप्राप्ति AE का नाम","प्राप्त हुए DICOM दृष्टांतों से सम्बंधित पुनःप्राप्ति AE के नामों को निर्दिष्ट करता है । यदि कॉन्फ़िगर न किया हो तो, बुलाए गए AE के नाम का इस्तमाल होगा । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
"dcmReturnRetrieveAET","पुनःप्राप्ति AE का नाम लौटाए","C-FIND और QIDO प्रतिक्रियाओं में लौटाए हुए पुनःप्राप्ति AE का नाम । यदि कॉन्फ़िगर न किया हो तो, संग्रहित तत्व से सम्बंधित पुनःप्राप्ति AE के नाम को लौटाया जाएगा । किसी आर्काइव नेटवर्क AE पे कॉन्फ़िगर किए गए मूल्यों से अधिलेखित किया जा सकता है ।"
